REF MADRE;EAN PRODUCT;NOMBRE (SIN TALLA);MARCA;PVP +IVA;ID IVA;PRODUCT CATEGORIA;CATEGORIAS;CARACTERISTICAS;GAMA;FILTROS;PRODUCT;META-DESCRIPCION;URL IMGs;DESCRIPCION LARGA;ANCHURA;ALTURA;PROFUNDIDAD;PESO;ID DISPONIBILIDAD;ACTIVO;DISP. PEDIDOS;TEMPORADA;TALLAS;GENERO;EDAD;COLOR;REF COMBI;EAN COMBI;NOMBRE COMBI:TIPO;;REF;NOMBRE;PROVEEDOR;FAMILIA;SUBFAMILIA;P.COMPRA;PVP (+IVA);EAN;ALT 1;ALT 2;ALT 3;UNIDAD;LOTE;PESO;CODNC;LIBRE1=MARCA;LIBRE2=TEMPORADA;LIBRE3=PRODUCTO;LIBRE4=GAMA/MODELO
2197-011;;Botas Gaerne Fastback Endurance - Enduro Medianoche;Gaerne;379,9;20;BOTAS;;;Fastback;;Botas;Compra Equipacion De Cross Y Enduro En Mx Zambrana 379,9 Al Mejor Precio;https://mxzambrana.com/img-tmp/2197-011-1.jpg,https://mxzambrana.com/img-tmp/2197-011-2.jpg,https://mxzambrana.com/img-tmp/2197-011-3.jpg,https://mxzambrana.com/img-tmp/2197-011-4.jpg,https://mxzambrana.com/img-tmp/2197-011-5.jpg,https://mxzambrana.com/img-tmp/2197-011-6.jpg,https://mxzambrana.com/img-tmp/2197-011-7.jpg;;40;60;18;3;2;1;1;2025;39.5;Hombre;Adulto;;2197-39.5-011;8053435541596;Talla:select;;2174-47-118;BOTAS GAERNE SG12 - FORGE - 47;787;GAE;;300,77;559,9;8,05344E+12;2174-118-47;;;1;0;3;64029110;GAERNE;2025;BOTAS;SG 12
2197-011;;Botas Gaerne Fastback Endurance - Enduro Medianoche;Gaerne;379,9;20;BOTAS;;;Fastback;;Botas;Compra Equipacion De Cross Y Enduro En Mx Zambrana 379,9 Al Mejor Precio;https://mxzambrana.com/img-tmp/2197-011-1.jpg,https://mxzambrana.com/img-tmp/2197-011-2.jpg,https://mxzambrana.com/img-tmp/2197-011-3.jpg,https://mxzambrana.com/img-tmp/2197-011-4.jpg,https://mxzambrana.com/img-tmp/2197-011-5.jpg,https://mxzambrana.com/img-tmp/2197-011-6.jpg,https://mxzambrana.com/img-tmp/2197-011-7.jpg;;40;60;18;3;2;1;1;2025;40;Hombre;Adulto;;2197-40-011;8053435541602;Talla:select;;2174-48-118;BOTAS GAERNE SG12 - FORGE - 48;787;GAE;;300,77;559,9;8,05344E+12;2174-118-48;;;1;0;3;64029110;GAERNE;2025;BOTAS;SG 12
2197-011;;Botas Gaerne Fastback Endurance - Enduro Medianoche;Gaerne;379,9;20;BOTAS;;;Fastback;;Botas;Compra Equipacion De Cross Y Enduro En Mx Zambrana 379,9 Al Mejor Precio;https://mxzambrana.com/img-tmp/2197-011-1.jpg,https://mxzambrana.com/img-tmp/2197-011-2.jpg,https://mxzambrana.com/img-tmp/2197-011-3.jpg,https://mxzambrana.com/img-tmp/2197-011-4.jpg,https://mxzambrana.com/img-tmp/2197-011-5.jpg,https://mxzambrana.com/img-tmp/2197-011-6.jpg,https://mxzambrana.com/img-tmp/2197-011-7.jpg;;40;60;18;3;2;1;1;2025;41;Hombre;Adulto;;2197-41-011;8053435541619;Talla:select;;2174-41-119;BOTAS GAERNE SG12 - PORTOFINO - 41;787;GAE;;300,77;559,9;8,05344E+12;2174-119-41;;;1;0;3;64029110;GAERNE;2025;BOTAS;SG 12
2197-011;;Botas Gaerne Fastback Endurance - Enduro Medianoche;Gaerne;379,9;20;BOTAS;;;Fastback;;Botas;Compra Equipacion De Cross Y Enduro En Mx Zambrana 379,9 Al Mejor Precio;https://mxzambrana.com/img-tmp/2197-011-1.jpg,https://mxzambrana.com/img-tmp/2197-011-2.jpg,https://mxzambrana.com/img-tmp/2197-011-3.jpg,https://mxzambrana.com/img-tmp/2197-011-4.jpg,https://mxzambrana.com/img-tmp/2197-011-5.jpg,https://mxzambrana.com/img-tmp/2197-011-6.jpg,https://mxzambrana.com/img-tmp/2197-011-7.jpg;;40;60;18;3;2;1;1;2025;42;Hombre;Adulto;;2197-42-011;8053435541626;Talla:select;;2174-42-119;BOTAS GAERNE SG12 - PORTOFINO - 42;787;GAE;;300,77;559,9;8,05344E+12;2174-119-42;;;1;0;3;64029110;GAERNE;2025;BOTAS;SG 12
2197-011;;Botas Gaerne Fastback Endurance - Enduro Medianoche;Gaerne;379,9;20;BOTAS;;;Fastback;;Botas;Compra Equipacion De Cross Y Enduro En Mx Zambrana 379,9 Al Mejor Precio;https://mxzambrana.com/img-tmp/2197-011-1.jpg,https://mxzambrana.com/img-tmp/2197-011-2.jpg,https://mxzambrana.com/img-tmp/2197-011-3.jpg,https://mxzambrana.com/img-tmp/2197-011-4.jpg,https://mxzambrana.com/img-tmp/2197-011-5.jpg,https://mxzambrana.com/img-tmp/2197-011-6.jpg,https://mxzambrana.com/img-tmp/2197-011-7.jpg;;40;60;18;3;2;1;1;2025;43;Hombre;Adulto;;2197-43-011;8053435541633;Talla:select;;2174-43-119;BOTAS GAERNE SG12 - PORTOFINO - 43;787;GAE;;300,77;559,9;8,05344E+12;2174-119-43;;;1;0;3;64029110;GAERNE;2025;BOTAS;SG 12
2197-011;;Botas Gaerne Fastback Endurance - Enduro Medianoche;Gaerne;379,9;20;BOTAS;;;Fastback;;Botas;Compra Equipacion De Cross Y Enduro En Mx Zambrana 379,9 Al Mejor Precio;https://mxzambrana.com/img-tmp/2197-011-1.jpg,https://mxzambrana.com/img-tmp/2197-011-2.jpg,https://mxzambrana.com/img-tmp/2197-011-3.jpg,https://mxzambrana.com/img-tmp/2197-011-4.jpg,https://mxzambrana.com/img-tmp/2197-011-5.jpg,https://mxzambrana.com/img-tmp/2197-011-6.jpg,https://mxzambrana.com/img-tmp/2197-011-7.jpg;;40;60;18;3;2;1;1;2025;44;Hombre;Adulto;;2197-44-011;8053435541640;Talla:select;;2174-44-119;BOTAS GAERNE SG12 - PORTOFINO - 44;787;GAE;;300,77;559,9;8,05344E+12;2174-119-44;;;1;0;3;64029110;GAERNE;2025;BOTAS;SG 12
2197-011;;Botas Gaerne Fastback Endurance - Enduro Medianoche;Gaerne;379,9;20;BOTAS;;;Fastback;;Botas;Compra Equipacion De Cross Y Enduro En Mx Zambrana 379,9 Al Mejor Precio;https://mxzambrana.com/img-tmp/2197-011-1.jpg,https://mxzambrana.com/img-tmp/2197-011-2.jpg,https://mxzambrana.com/img-tmp/2197-011-3.jpg,https://mxzambrana.com/img-tmp/2197-011-4.jpg,https://mxzambrana.com/img-tmp/2197-011-5.jpg,https://mxzambrana.com/img-tmp/2197-011-6.jpg,https://mxzambrana.com/img-tmp/2197-011-7.jpg;;40;60;18;3;2;1;1;2025;44.5;Hombre;Adulto;;2197-44.5-011;8053435541657;Talla:select;;2174-44.5-119;BOTAS GAERNE SG12 - PORTOFINO - 44.5;787;GAE;;300,77;559,9;8,05344E+12;2174-119-44,5;;;1;0;3;64029110;GAERNE;2025;BOTAS;SG 12
2197-011;;Botas Gaerne Fastback Endurance - Enduro Medianoche;Gaerne;379,9;20;BOTAS;;;Fastback;;Botas;Compra Equipacion De Cross Y Enduro En Mx Zambrana 379,9 Al Mejor Precio;https://mxzambrana.com/img-tmp/2197-011-1.jpg,https://mxzambrana.com/img-tmp/2197-011-2.jpg,https://mxzambrana.com/img-tmp/2197-011-3.jpg,https://mxzambrana.com/img-tmp/2197-011-4.jpg,https://mxzambrana.com/img-tmp/2197-011-5.jpg,https://mxzambrana.com/img-tmp/2197-011-6.jpg,https://mxzambrana.com/img-tmp/2197-011-7.jpg;;40;60;18;3;2;1;1;2025;45;Hombre;Adulto;;2197-45-011;8053435541664;Talla:select;;2174-45-119;BOTAS GAERNE SG12 - PORTOFINO - 45;787;GAE;;300,77;559,9;8,05344E+12;2174-119-45;;;1;0;3;64029110;GAERNE;2025;BOTAS;SG 12
2197-011;;Botas Gaerne Fastback Endurance - Enduro Medianoche;Gaerne;379,9;20;BOTAS;;;Fastback;;Botas;Compra Equipacion De Cross Y Enduro En Mx Zambrana 379,9 Al Mejor Precio;https://mxzambrana.com/img-tmp/2197-011-1.jpg,https://mxzambrana.com/img-tmp/2197-011-2.jpg,https://mxzambrana.com/img-tmp/2197-011-3.jpg,https://mxzambrana.com/img-tmp/2197-011-4.jpg,https://mxzambrana.com/img-tmp/2197-011-5.jpg,https://mxzambrana.com/img-tmp/2197-011-6.jpg,https://mxzambrana.com/img-tmp/2197-011-7.jpg;;40;60;18;3;2;1;1;2025;46;Hombre;Adulto;;2197-46-011;8053435541671;Talla:select;;2174-46-119;BOTAS GAERNE SG12 - PORTOFINO - 46;787;GAE;;300,77;559,9;8,05344E+12;2174-119-46;;;1;0;3;64029110;GAERNE;2025;BOTAS;SG 12
2197-011;;Botas Gaerne Fastback Endurance - Enduro Medianoche;Gaerne;379,9;20;BOTAS;;;Fastback;;Botas;Compra Equipacion De Cross Y Enduro En Mx Zambrana 379,9 Al Mejor Precio;https://mxzambrana.com/img-tmp/2197-011-1.jpg,https://mxzambrana.com/img-tmp/2197-011-2.jpg,https://mxzambrana.com/img-tmp/2197-011-3.jpg,https://mxzambrana.com/img-tmp/2197-011-4.jpg,https://mxzambrana.com/img-tmp/2197-011-5.jpg,https://mxzambrana.com/img-tmp/2197-011-6.jpg,https://mxzambrana.com/img-tmp/2197-011-7.jpg;;40;60;18;3;2;1;1;2025;47;Hombre;Adulto;;2197-47-011;8053435541688;Talla:select;;2174-47-119;BOTAS GAERNE SG12 - PORTOFINO - 47;787;GAE;;300,77;559,9;8,05344E+12;2174-119-47;;;1;0;3;64029110;GAERNE;2025;BOTAS;SG 12
2197-011;;Botas Gaerne Fastback Endurance - Enduro Medianoche;Gaerne;379,9;20;BOTAS;;;Fastback;;Botas;Compra Equipacion De Cross Y Enduro En Mx Zambrana 379,9 Al Mejor Precio;https://mxzambrana.com/img-tmp/2197-011-1.jpg,https://mxzambrana.com/img-tmp/2197-011-2.jpg,https://mxzambrana.com/img-tmp/2197-011-3.jpg,https://mxzambrana.com/img-tmp/2197-011-4.jpg,https://mxzambrana.com/img-tmp/2197-011-5.jpg,https://mxzambrana.com/img-tmp/2197-011-6.jpg,https://mxzambrana.com/img-tmp/2197-011-7.jpg;;40;60;18;3;2;1;1;2025;48;Hombre;Adulto;;2197-48-011;8053435541695;Talla:select;;2174-48-119;BOTAS GAERNE SG12 - PORTOFINO - 48;787;GAE;;300,77;559,9;8,05344E+12;2174-119-48;;;1;0;3;64029110;GAERNE;2025;BOTAS;SG 12
2197-011;;Botas Gaerne Fastback Endurance - Enduro Medianoche;Gaerne;379,9;20;BOTAS;;;Fastback;;Botas;Compra Equipacion De Cross Y Enduro En Mx Zambrana 379,9 Al Mejor Precio;https://mxzambrana.com/img-tmp/2197-011-1.jpg,https://mxzambrana.com/img-tmp/2197-011-2.jpg,https://mxzambrana.com/img-tmp/2197-011-3.jpg,https://mxzambrana.com/img-tmp/2197-011-4.jpg,https://mxzambrana.com/img-tmp/2197-011-5.jpg,https://mxzambrana.com/img-tmp/2197-011-6.jpg,https://mxzambrana.com/img-tmp/2197-011-7.jpg;;40;60;18;3;2;1;1;2025;49;Hombre;Adulto;;2197-49-011;8053435541701;Talla:select;;2174-41-120;BOTAS GAERNE SG12 - LUXE - 41;787;GAE;;300,77;559,9;8,05344E+12;2174-120-41;;;1;0;3;64029110;GAERNE;2025;BOTAS;SG 12
2197-013;;Botas Gaerne Fastback Endurance - Enduro/Negro/Marrón;Gaerne;379,9;20;BOTAS;;;Fastback;;Botas;Compra Equipacion De Cross Y Enduro En Mx Zambrana 379,9 Al Mejor Precio;https://mxzambrana.com/img-tmp/2197-013-1.jpg,https://mxzambrana.com/img-tmp/2197-013-2.jpg,https://mxzambrana.com/img-tmp/2197-013-3.jpg,https://mxzambrana.com/img-tmp/2197-013-4.jpg,https://mxzambrana.com/img-tmp/2197-013-5.jpg,https://mxzambrana.com/img-tmp/2197-013-6.jpg,https://mxzambrana.com/img-tmp/2197-013-7.jpg;;40;60;18;3;2;1;1;2025;39;Hombre;Adulto;;2197-39-013;8059571999673;Talla:select;;2174-42-120;BOTAS GAERNE SG12 - LUXE - 42;787;GAE;;300,77;559,9;8,05344E+12;2174-120-42;;;1;0;3;64029110;GAERNE;2025;BOTAS;SG 12
2197-013;;Botas Gaerne Fastback Endurance - Enduro/Negro/Marrón;Gaerne;379,9;20;BOTAS;;;Fastback;;Botas;Compra Equipacion De Cross Y Enduro En Mx Zambrana 379,9 Al Mejor Precio;https://mxzambrana.com/img-tmp/2197-013-1.jpg,https://mxzambrana.com/img-tmp/2197-013-2.jpg,https://mxzambrana.com/img-tmp/2197-013-3.jpg,https://mxzambrana.com/img-tmp/2197-013-4.jpg,https://mxzambrana.com/img-tmp/2197-013-5.jpg,https://mxzambrana.com/img-tmp/2197-013-6.jpg,https://mxzambrana.com/img-tmp/2197-013-7.jpg;;40;60;18;3;2;1;1;2025;39.5;Hombre;Adulto;;2197-39.5-013;8059571999680;Talla:select;;2174-43-120;BOTAS GAERNE SG12 - LUXE - 43;787;GAE;;300,77;559,9;8,05344E+12;2174-120-43;;;1;0;3;64029110;GAERNE;2025;BOTAS;SG 12
2197-013;;Botas Gaerne Fastback Endurance - Enduro/Negro/Marrón;Gaerne;379,9;20;BOTAS;;;Fastback;;Botas;Compra Equipacion De Cross Y Enduro En Mx Zambrana 379,9 Al Mejor Precio;https://mxzambrana.com/img-tmp/2197-013-1.jpg,https://mxzambrana.com/img-tmp/2197-013-2.jpg,https://mxzambrana.com/img-tmp/2197-013-3.jpg,https://mxzambrana.com/img-tmp/2197-013-4.jpg,https://mxzambrana.com/img-tmp/2197-013-5.jpg,https://mxzambrana.com/img-tmp/2197-013-6.jpg,https://mxzambrana.com/img-tmp/2197-013-7.jpg;;40;60;18;3;2;1;1;2025;40;Hombre;Adulto;;2197-40-013;8059571999697;Talla:select;;2174-44-120;BOTAS GAERNE SG12 - LUXE - 44;787;GAE;;300,77;559,9;8,05344E+12;2174-120-44;;;1;0;3;64029110;GAERNE;2025;BOTAS;SG 12
2197-013;;Botas Gaerne Fastback Endurance - Enduro/Negro/Marrón;Gaerne;379,9;20;BOTAS;;;Fastback;;Botas;Compra Equipacion De Cross Y Enduro En Mx Zambrana 379,9 Al Mejor Precio;https://mxzambrana.com/img-tmp/2197-013-1.jpg,https://mxzambrana.com/img-tmp/2197-013-2.jpg,https://mxzambrana.com/img-tmp/2197-013-3.jpg,https://mxzambrana.com/img-tmp/2197-013-4.jpg,https://mxzambrana.com/img-tmp/2197-013-5.jpg,https://mxzambrana.com/img-tmp/2197-013-6.jpg,https://mxzambrana.com/img-tmp/2197-013-7.jpg;;40;60;18;3;2;1;1;2025;41;Hombre;Adulto;;2197-41-013;8059571999703;Talla:select;;2174-44.5-120;BOTAS GAERNE SG12 - LUXE - 44.5;787;GAE;;300,77;559,9;8,05344E+12;2174-120-44,5;;;1;0;3;64029110;GAERNE;2025;BOTAS;SG 12
2197-013;;Botas Gaerne Fastback Endurance - Enduro/Negro/Marrón;Gaerne;379,9;20;BOTAS;;;Fastback;;Botas;Compra Equipacion De Cross Y Enduro En Mx Zambrana 379,9 Al Mejor Precio;https://mxzambrana.com/img-tmp/2197-013-1.jpg,https://mxzambrana.com/img-tmp/2197-013-2.jpg,https://mxzambrana.com/img-tmp/2197-013-3.jpg,https://mxzambrana.com/img-tmp/2197-013-4.jpg,https://mxzambrana.com/img-tmp/2197-013-5.jpg,https://mxzambrana.com/img-tmp/2197-013-6.jpg,https://mxzambrana.com/img-tmp/2197-013-7.jpg;;40;60;18;3;2;1;1;2025;42;Hombre;Adulto;;2197-42-013;8059571997174;Talla:select;;2174-45-120;BOTAS GAERNE SG12 - LUXE - 45;787;GAE;;300,77;559,9;8,05344E+12;2174-120-45;;;1;0;3;64029110;GAERNE;2025;BOTAS;SG 12
2197-013;;Botas Gaerne Fastback Endurance - Enduro/Negro/Marrón;Gaerne;379,9;20;BOTAS;;;Fastback;;Botas;Compra Equipacion De Cross Y Enduro En Mx Zambrana 379,9 Al Mejor Precio;https://mxzambrana.com/img-tmp/2197-013-1.jpg,https://mxzambrana.com/img-tmp/2197-013-2.jpg,https://mxzambrana.com/img-tmp/2197-013-3.jpg,https://mxzambrana.com/img-tmp/2197-013-4.jpg,https://mxzambrana.com/img-tmp/2197-013-5.jpg,https://mxzambrana.com/img-tmp/2197-013-6.jpg,https://mxzambrana.com/img-tmp/2197-013-7.jpg;;40;60;18;3;2;1;1;2025;43;Hombre;Adulto;;2197-43-013;8059571997181;Talla:select;;2174-46-120;BOTAS GAERNE SG12 - LUXE - 46;787;GAE;;300,77;559,9;8,05344E+12;2174-120-46;;;1;0;3;64029110;GAERNE;2025;BOTAS;SG 12
2197-013;;Botas Gaerne Fastback Endurance - Enduro/Negro/Marrón;Gaerne;379,9;20;BOTAS;;;Fastback;;Botas;Compra Equipacion De Cross Y Enduro En Mx Zambrana 379,9 Al Mejor Precio;https://mxzambrana.com/img-tmp/2197-013-1.jpg,https://mxzambrana.com/img-tmp/2197-013-2.jpg,https://mxzambrana.com/img-tmp/2197-013-3.jpg,https://mxzambrana.com/img-tmp/2197-013-4.jpg,https://mxzambrana.com/img-tmp/2197-013-5.jpg,https://mxzambrana.com/img-tmp/2197-013-6.jpg,https://mxzambrana.com/img-tmp/2197-013-7.jpg;;40;60;18;3;2;1;1;2025;44;Hombre;Adulto;;2197-44-013;8059571997198;Talla:select;;2174-47-120;BOTAS GAERNE SG12 - LUXE - 47;787;GAE;;300,77;559,9;8,05344E+12;2174-120-47;;;1;0;3;64029110;GAERNE;2025;BOTAS;SG 12
2197-013;;Botas Gaerne Fastback Endurance - Enduro/Negro/Marrón;Gaerne;379,9;20;BOTAS;;;Fastback;;Botas;Compra Equipacion De Cross Y Enduro En Mx Zambrana 379,9 Al Mejor Precio;https://mxzambrana.com/img-tmp/2197-013-1.jpg,https://mxzambrana.com/img-tmp/2197-013-2.jpg,https://mxzambrana.com/img-tmp/2197-013-3.jpg,https://mxzambrana.com/img-tmp/2197-013-4.jpg,https://mxzambrana.com/img-tmp/2197-013-5.jpg,https://mxzambrana.com/img-tmp/2197-013-6.jpg,https://mxzambrana.com/img-tmp/2197-013-7.jpg;;40;60;18;3;2;1;1;2025;44.5;Hombre;Adulto;;2197-44.5-013;8059571997204;Talla:select;;2174-48-120;BOTAS GAERNE SG12 - LUXE - 48;787;GAE;;300,77;559,9;8,05344E+12;2174-120-48;;;1;0;3;64029110;GAERNE;2025;BOTAS;SG 12
2197-013;;Botas Gaerne Fastback Endurance - Enduro/Negro/Marrón;Gaerne;379,9;20;BOTAS;;;Fastback;;Botas;Compra Equipacion De Cross Y Enduro En Mx Zambrana 379,9 Al Mejor Precio;https://mxzambrana.com/img-tmp/2197-013-1.jpg,https://mxzambrana.com/img-tmp/2197-013-2.jpg,https://mxzambrana.com/img-tmp/2197-013-3.jpg,https://mxzambrana.com/img-tmp/2197-013-4.jpg,https://mxzambrana.com/img-tmp/2197-013-5.jpg,https://mxzambrana.com/img-tmp/2197-013-6.jpg,https://mxzambrana.com/img-tmp/2197-013-7.jpg;;40;60;18;3;2;1;1;2025;45;Hombre;Adulto;;2197-45-013;8059571997211;Talla:select;;2177-41-071;BOTAS GAERNE SG 12 ENDURO - NEGRO - 41;787;GAE;;300,77;559,9;8,05957E+12;2177-071-41;;;1;0;3;64029110;GAERNE;2025;BOTAS;SG 12
2197-013;;Botas Gaerne Fastback Endurance - Enduro/Negro/Marrón;Gaerne;379,9;20;BOTAS;;;Fastback;;Botas;Compra Equipacion De Cross Y Enduro En Mx Zambrana 379,9 Al Mejor Precio;https://mxzambrana.com/img-tmp/2197-013-1.jpg,https://mxzambrana.com/img-tmp/2197-013-2.jpg,https://mxzambrana.com/img-tmp/2197-013-3.jpg,https://mxzambrana.com/img-tmp/2197-013-4.jpg,https://mxzambrana.com/img-tmp/2197-013-5.jpg,https://mxzambrana.com/img-tmp/2197-013-6.jpg,https://mxzambrana.com/img-tmp/2197-013-7.jpg;;40;60;18;3;2;1;1;2025;46;Hombre;Adulto;;2197-46-013;8059571997228;Talla:select;;2177-42-071;BOTAS GAERNE SG 12 ENDURO - NEGRO - 42;787;GAE;;300,77;559,9;8,05957E+12;2177-071-42;;;1;0;3;64029110;GAERNE;2025;BOTAS;SG 12
2197-013;;Botas Gaerne Fastback Endurance - Enduro/Negro/Marrón;Gaerne;379,9;20;BOTAS;;;Fastback;;Botas;Compra Equipacion De Cross Y Enduro En Mx Zambrana 379,9 Al Mejor Precio;https://mxzambrana.com/img-tmp/2197-013-1.jpg,https://mxzambrana.com/img-tmp/2197-013-2.jpg,https://mxzambrana.com/img-tmp/2197-013-3.jpg,https://mxzambrana.com/img-tmp/2197-013-4.jpg,https://mxzambrana.com/img-tmp/2197-013-5.jpg,https://mxzambrana.com/img-tmp/2197-013-6.jpg,https://mxzambrana.com/img-tmp/2197-013-7.jpg;;40;60;18;3;2;1;1;2025;47;Hombre;Adulto;;2197-47-013;8059571997235;Talla:select;;2177-43-071;BOTAS GAERNE SG 12 ENDURO - NEGRO - 43;787;GAE;;300,77;559,9;8,05957E+12;2177-071-43;;;1;0;3;64029110;GAERNE;2025;BOTAS;SG 12
2197-013;;Botas Gaerne Fastback Endurance - Enduro/Negro/Marrón;Gaerne;379,9;20;BOTAS;;;Fastback;;Botas;Compra Equipacion De Cross Y Enduro En Mx Zambrana 379,9 Al Mejor Precio;https://mxzambrana.com/img-tmp/2197-013-1.jpg,https://mxzambrana.com/img-tmp/2197-013-2.jpg,https://mxzambrana.com/img-tmp/2197-013-3.jpg,https://mxzambrana.com/img-tmp/2197-013-4.jpg,https://mxzambrana.com/img-tmp/2197-013-5.jpg,https://mxzambrana.com/img-tmp/2197-013-6.jpg,https://mxzambrana.com/img-tmp/2197-013-7.jpg;;40;60;18;3;2;1;1;2025;48;Hombre;Adulto;;2197-48-013;8059571997242;Talla:select;;2177-44-071;BOTAS GAERNE SG 12 ENDURO - NEGRO - 44;787;GAE;;300,77;559,9;8,05957E+12;2177-071-44;;;1;0;3;64029110;GAERNE;2025;BOTAS;SG 12
2197-013;;Botas Gaerne Fastback Endurance - Enduro/Negro/Marrón;Gaerne;379,9;20;BOTAS;;;Fastback;;Botas;Compra Equipacion De Cross Y Enduro En Mx Zambrana 379,9 Al Mejor Precio;https://mxzambrana.com/img-tmp/2197-013-1.jpg,https://mxzambrana.com/img-tmp/2197-013-2.jpg,https://mxzambrana.com/img-tmp/2197-013-3.jpg,https://mxzambrana.com/img-tmp/2197-013-4.jpg,https://mxzambrana.com/img-tmp/2197-013-5.jpg,https://mxzambrana.com/img-tmp/2197-013-6.jpg,https://mxzambrana.com/img-tmp/2197-013-7.jpg;;40;60;18;3;2;1;1;2025;49;Hombre;Adulto;;2197-49-013;8059571999710;Talla:select;;2177-44.5-071;BOTAS GAERNE SG 12 ENDURO - NEGRO - 44.5;787;GAE;;300,77;559,9;8,05957E+12;2177-071-44,5;;;1;0;3;64029110;GAERNE;2025;BOTAS;SG 12
2201-011;;Botas Gaerne Fastback Endurance - Supermotard Medianoche;Gaerne;419,9;20;BOTAS;;;Fastback;;Botas;Compra Equipacion De Cross Y Enduro En Mx Zambrana 419,9 Al Mejor Precio;https://mxzambrana.com/img-tmp/2201-011-1.jpg,https://mxzambrana.com/img-tmp/2201-011-2.jpg,https://mxzambrana.com/img-tmp/2201-011-3.jpg,https://mxzambrana.com/img-tmp/2201-011-4.jpg,https://mxzambrana.com/img-tmp/2201-011-5.jpg,https://mxzambrana.com/img-tmp/2201-011-6.jpg,https://mxzambrana.com/img-tmp/2201-011-7.jpg;;40;60;18;3;2;1;1;2025;39;Hombre;Adulto;;2201-39-011;8053435541336;Talla:select;;2177-45-071;BOTAS GAERNE SG 12 ENDURO - NEGRO - 45;787;GAE;;300,77;559,9;8,05957E+12;2177-071-45;;;1;0;3;64029110;GAERNE;2025;BOTAS;SG 12
2201-011;;Botas Gaerne Fastback Endurance - Supermotard Medianoche;Gaerne;419,9;20;BOTAS;;;Fastback;;Botas;Compra Equipacion De Cross Y Enduro En Mx Zambrana 419,9 Al Mejor Precio;https://mxzambrana.com/img-tmp/2201-011-1.jpg,https://mxzambrana.com/img-tmp/2201-011-2.jpg,https://mxzambrana.com/img-tmp/2201-011-3.jpg,https://mxzambrana.com/img-tmp/2201-011-4.jpg,https://mxzambrana.com/img-tmp/2201-011-5.jpg,https://mxzambrana.com/img-tmp/2201-011-6.jpg,https://mxzambrana.com/img-tmp/2201-011-7.jpg;;40;60;18;3;2;1;1;2025;39.5;Hombre;Adulto;;2201-39.5-011;8053435541343;Talla:select;;2177-46-071;BOTAS GAERNE SG 12 ENDURO - NEGRO - 46;787;GAE;;300,77;559,9;8,05957E+12;2177-071-46;;;1;0;3;64029110;GAERNE;2025;BOTAS;SG 12
2201-011;;Botas Gaerne Fastback Endurance - Supermotard Medianoche;Gaerne;419,9;20;BOTAS;;;Fastback;;Botas;Compra Equipacion De Cross Y Enduro En Mx Zambrana 419,9 Al Mejor Precio;https://mxzambrana.com/img-tmp/2201-011-1.jpg,https://mxzambrana.com/img-tmp/2201-011-2.jpg,https://mxzambrana.com/img-tmp/2201-011-3.jpg,https://mxzambrana.com/img-tmp/2201-011-4.jpg,https://mxzambrana.com/img-tmp/2201-011-5.jpg,https://mxzambrana.com/img-tmp/2201-011-6.jpg,https://mxzambrana.com/img-tmp/2201-011-7.jpg;;40;60;18;3;2;1;1;2025;40;Hombre;Adulto;;2201-40-011;8053435541350;Talla:select;;2177-47-071;BOTAS GAERNE SG 12 ENDURO - NEGRO - 47;787;GAE;;300,77;559,9;8,05957E+12;2177-071-47;;;1;0;3;64029110;GAERNE;2025;BOTAS;SG 12
2201-011;;Botas Gaerne Fastback Endurance - Supermotard Medianoche;Gaerne;419,9;20;BOTAS;;;Fastback;;Botas;Compra Equipacion De Cross Y Enduro En Mx Zambrana 419,9 Al Mejor Precio;https://mxzambrana.com/img-tmp/2201-011-1.jpg,https://mxzambrana.com/img-tmp/2201-011-2.jpg,https://mxzambrana.com/img-tmp/2201-011-3.jpg,https://mxzambrana.com/img-tmp/2201-011-4.jpg,https://mxzambrana.com/img-tmp/2201-011-5.jpg,https://mxzambrana.com/img-tmp/2201-011-6.jpg,https://mxzambrana.com/img-tmp/2201-011-7.jpg;;40;60;18;3;2;1;1;2025;41;Hombre;Adulto;;2201-41-011;8053435541367;Talla:select;;2177-48-071;BOTAS GAERNE SG 12 ENDURO - NEGRO - 48;787;GAE;;300,77;559,9;8,05957E+12;2177-071-48;;;1;0;3;64029110;GAERNE;2025;BOTAS;SG 12
2201-011;;Botas Gaerne Fastback Endurance - Supermotard Medianoche;Gaerne;419,9;20;BOTAS;;;Fastback;;Botas;Compra Equipacion De Cross Y Enduro En Mx Zambrana 419,9 Al Mejor Precio;https://mxzambrana.com/img-tmp/2201-011-1.jpg,https://mxzambrana.com/img-tmp/2201-011-2.jpg,https://mxzambrana.com/img-tmp/2201-011-3.jpg,https://mxzambrana.com/img-tmp/2201-011-4.jpg,https://mxzambrana.com/img-tmp/2201-011-5.jpg,https://mxzambrana.com/img-tmp/2201-011-6.jpg,https://mxzambrana.com/img-tmp/2201-011-7.jpg;;40;60;18;3;2;1;1;2025;42;Hombre;Adulto;;2201-42-011;8053435541374;Talla:select;;2177-49-071;BOTAS GAERNE SG 12 ENDURO - NEGRO - 49;787;GAE;;300,77;559,9;8,05957E+12;2177-071-49;;;1;0;3;64029110;GAERNE;2025;BOTAS;SG 12
